Order ID,Date,Product,Category,Customer Name,Region,Quantity,Sales,Cost,Discount,Profit ,Profit Margin,Total Revenue,,,,,,,,,,,,,,,,
ORD00365,22-03-2025,Laptop,Electronics,Meera Krishnan,West,2,1184.92,1259.84,15,-74.92,-0.063227897,,,,,,,,,,,,,,,,,
ORD00366,04-06-2025,Laptop,Electronics,Rahul Verma,East,7,2031.82,1472.1,5,559.72,0.275477158,,,,,,,,,,,,,,,,,
ORD00367,29-11-2025,Smartphone,Electronics,Rahul Verma,North,6,1902.03,1547.34,10,354.69,0.186479709,,,,,,,,,,,,,,,,,
ORD00368,16-02-2025,Pen Set,Stationery,Priya Nair,North,5,4401.92,3643.65,5,758.27,0.172258923,,,,,,,,,,,,,,,,,
ORD00369,15-12-2025,Office Chair,Furniture,Meera Krishnan,North,8,664.08,697.28,20,-33.2,-0.049993977,,,,,,,,,,,,,,,,,
ORD00370,02-09-2025,Laptop,Electronics,Priya Nair,South,6,5753.73,4913.64,15,840.09,0.146007894,,,,,,,,,,,,,,,,,
ORD00371,08-07-2025,Pen Set,Stationery,Vikram Singh,South,2,1674.17,1466.92,0,207.25,0.123792685,,,,,,,,,,,,,,,,,
ORD00372,16-10-2025,Pen Set,Stationery,Aarav Sharma,South,3,2072.89,1935.48,5,137.41,0.066289094,,,,,,,,,,,,,,,,,
ORD00373,12-11-2025,Printer,Electronics,Meera Krishnan,South,6,6068.09,4351.26,5,1716.83,0.282927577,,,,,,,,,,,,,,,,,
ORD00374,16-07-2025,Smartphone,Electronics,Neha Patel,West,2,397.04,297.22,0,99.82,0.251410437,,,,,,,,,,,,,,,,,
ORD00375,04-11-2025,Notebook,Stationery,Sneha Reddy,East,3,918.55,765.93,0,152.62,0.166153176,,,,,,,,,,,,,,,,,
ORD00376,20-07-2025,Laptop,Electronics,Vikram Singh,North,5,1112.88,1066.95,20,45.93,0.041271296,,,,,,,,,,,,,,,,,
ORD00377,01-11-2025,Office Chair,Furniture,Priya Nair,North,8,3872.76,3136.24,5,736.52,0.190179614,,,,,,,,,,,,,,,,,
ORD00378,07-10-2025,Notebook,Stationery,Rahul Verma,West,6,856.35,843.96,20,12.39,0.014468383,,,,,,,,,,,,,,,,,
ORD00379,21-01-2025,Smartphone,Electronics,Aarav Sharma,West,1,712.67,591.49,0,121.18,0.170036623,,,,,,,,,,,,,,,,,
ORD00380,05-08-2025,Backpack,Accessories,Arjun Rao,North,5,3558.08,3161.4,20,396.68,0.111487094,,,,,,,,,,,,,,,,,
ORD00381,10-02-2025,Backpack,Accessories,Kiran Gupta,South,9,5691.12,5579.01,10,112.11,0.01969911,,,,,,,,,,,,,,,,,
ORD00382,29-11-2025,Headphones,Electronics,Priya Nair,East,9,3250.35,3001.32,20,249.03,0.076616364,,,,,,,,,,,,,,,,,
ORD00383,01-03-2025,Pen Set,Stationery,Meera Krishnan,North,4,395.86,269.32,0,126.54,0.319658465,,,,,,,,,,,,,,,,,
ORD00384,25-03-2025,Desk,Furniture,Meera Krishnan,East,3,504.63,384.75,5,119.88,0.237560193,,,,,,,,,,,,,,,,,
ORD00385,06-03-2025,Backpack,Accessories,Vikram Singh,North,9,7420.52,7066.44,10,354.08,0.047716333,,,,,,,,,,,,,,,,,
ORD00386,15-05-2025,Laptop,Electronics,Sneha Reddy,North,6,5721.15,4854.24,10,866.91,0.151527228,,,,,,,,,,,,,,,,,
ORD00387,18-10-2025,Printer,Electronics,Rahul Verma,East,8,5362.32,4125.36,0,1236.96,0.230676274,,,,,,,,,,,,,,,,,
ORD00388,01-03-2025,Headphones,Electronics,Ananya Iyer,North,5,4249.2,3878,20,371.2,0.08735762,,,,,,,,,,,,,,,,,
ORD00389,18-03-2025,Laptop,Electronics,Rahul Verma,North,1,266.92,252.11,15,14.81,0.055484789,,,,,,,,,,,,,,,,,
ORD00390,13-06-2025,Backpack,Accessories,Vikram Singh,North,7,1956.23,1625.89,5,330.34,0.168865624,,,,,,,,,,,,,,,,,
ORD00391,22-09-2025,Water Bottle,Accessories,Aarav Sharma,West,6,901.37,769.26,0,132.11,0.146565783,,,,,,,,,,,,,,,,,
ORD00392,11-10-2025,Smartphone,Electronics,Meera Krishnan,North,8,7687.18,6938.96,10,748.22,0.097333482,,,,,,,,,,,,,,,,,
ORD00393,05-05-2025,Notebook,Stationery,Meera Krishnan,East,4,1500.86,1194.72,10,306.14,0.203976387,,,,,,,,,,,,,,,,,
ORD00394,07-10-2025,Water Bottle,Accessories,Ananya Iyer,South,8,10563.5,7982.48,5,2581.02,0.244333791,,,,,,,,,,,,,,,,,
ORD00395,22-12-2025,Laptop,Electronics,Aarav Sharma,East,7,233.53,235.69,20,-2.16,-0.009249347,,,,,,,,,,,,,,,,,
ORD00396,29-09-2025,Laptop,Electronics,Ananya Iyer,West,7,6116.9,5953.64,10,163.26,0.02668999,,,,,,,,,,,,,,,,,
ORD00397,17-02-2025,Printer,Electronics,Aarav Sharma,South,1,1279.69,972.83,5,306.86,0.23979245,,,,,,,,,,,,,,,,,
ORD00398,13-02-2025,Backpack,Accessories,Sneha Reddy,North,7,5690.77,4926.88,10,763.89,0.134233153,,,,,,,,,,,,,,,,,
ORD00399,18-10-2025,Backpack,Accessories,Aarav Sharma,West,3,1846.47,1922.52,15,-76.05,-0.041186697,,,,,,,,,,,,,,,,,
ORD00400,21-07-2025,Headphones,Electronics,Neha Patel,East,4,1581.49,1195.04,10,386.45,0.244358169,,,,,,,,,,,,,,,,,
ORD00401,27-10-2025,Printer,Electronics,Priya Nair,South,5,1323.09,1206.4,5,116.69,0.088195059,,,,,,,,,,,,,,,,,
ORD00402,02-10-2025,Smartphone,Electronics,Neha Patel,South,3,1551.35,1365.21,10,186.14,0.119985819,,,,,,,,,,,,,,,,,
ORD00403,18-12-2025,Printer,Electronics,Vikram Singh,North,5,2662.67,2343.55,0,319.12,0.119849625,,,,,,,,,,,,,,,,,
ORD00404,22-07-2025,Office Chair,Furniture,Kiran Gupta,North,6,1329.68,941.04,5,388.64,0.29228085,,,,,,,,,,,,,,,,,
ORD00405,27-07-2025,Desk,Furniture,Meera Krishnan,South,5,4342.91,4109.45,5,233.46,0.053756583,,,,,,,,,,,,,,,,,
ORD00406,01-02-2025,Smartphone,Electronics,Ananya Iyer,South,8,967.98,887.12,5,80.86,0.083534784,,,,,,,,,,,,,,,,,
ORD00407,13-05-2025,Office Chair,Furniture,Priya Nair,North,7,3531.78,2649.64,0,882.14,0.24977207,,,,,,,,,,,,,,,,,
ORD00408,17-02-2025,Smartphone,Electronics,Neha Patel,North,4,4373.38,3613.88,15,759.5,0.173664305,,,,,,,,,,,,,,,,,
ORD00409,22-07-2025,Laptop,Electronics,Meera Krishnan,North,8,489.99,481.04,20,8.95,0.018265679,,,,,,,,,,,,,,,,,
ORD00410,21-05-2025,Pen Set,Stationery,Vikram Singh,West,7,1762.11,1267.56,5,494.55,0.280657848,,,,,,,,,,,,,,,,,
ORD00411,01-06-2025,Headphones,Electronics,Meera Krishnan,West,1,592.42,617.97,20,-25.55,-0.043128186,,,,,,,,,,,,,,,,,
ORD00412,03-08-2025,Backpack,Accessories,Ananya Iyer,South,8,634.95,562.96,10,71.99,0.113379006,,,,,,,,,,,,,,,,,
ORD00413,06-09-2025,Backpack,Accessories,Neha Patel,East,1,1150.49,989.51,10,160.98,0.139922989,,,,,,,,,,,,,,,,,
ORD00414,16-01-2025,Pen Set,Stationery,Vikram Singh,North,5,1132.78,940.1,10,192.68,0.170094811,,,,,,,,,,,,,,,,,
ORD00415,23-03-2025,Printer,Electronics,Priya Nair,South,9,3929.27,3274.74,20,654.53,0.166578016,,,,,,,,,,,,,,,,,
ORD00416,23-04-2025,Office Chair,Furniture,Sneha Reddy,West,5,3783.58,2691.75,0,1091.83,0.288570613,,,,,,,,,,,,,,,,,
ORD00417,24-12-2025,Notebook,Stationery,Neha Patel,North,3,542.93,553.02,20,-10.09,-0.018584348,,,,,,,,,,,,,,,,,
ORD00418,10-09-2025,Notebook,Stationery,Kiran Gupta,East,10,6721.8,5679.7,20,1042.1,0.155032878,,,,,,,,,,,,,,,,,
ORD00419,23-04-2025,Headphones,Electronics,Aarav Sharma,West,8,454.12,380.64,0,73.48,0.161807452,,,,,,,,,,,,,,,,,
ORD00420,24-06-2025,Laptop,Electronics,Rahul Verma,East,6,7449.62,5512.32,5,1937.3,0.260053533,,,,,,,,,,,,,,,,,
ORD00421,27-09-2025,Laptop,Electronics,Neha Patel,North,1,209.23,156.23,5,53,0.253309755,,,,,,,,,,,,,,,,,
ORD00422,11-03-2025,Notebook,Stationery,Rahul Verma,West,7,4538.59,4131.12,10,407.47,0.089778984,,,,,,,,,,,,,,,,,
ORD00423,11-11-2025,Printer,Electronics,Neha Patel,South,6,1206.36,1094.76,20,111.6,0.092509699,,,,,,,,,,,,,,,,,
ORD00424,01-01-2025,Water Bottle,Accessories,Sneha Reddy,West,3,1195.16,1153.8,10,41.36,0.034606245,,,,,,,,,,,,,,,,,
ORD00425,10-11-2025,Water Bottle,Accessories,Ananya Iyer,North,1,251.44,190.26,10,61.18,0.243318486,,,,,,,,,,,,,,,,,
ORD00426,13-06-2025,Printer,Electronics,Rahul Verma,North,3,1211.43,1013.58,0,197.85,0.163319383,,,,,,,,,,,,,,,,,
ORD00427,04-02-2025,Notebook,Stationery,Neha Patel,East,8,194.04,170.24,5,23.8,0.122655123,,,,,,,,,,,,,,,,,
ORD00428,27-03-2025,Smartphone,Electronics,Arjun Rao,West,1,68.29,57.67,15,10.62,0.155513252,,,,,,,,,,,,,,,,,
ORD00429,23-10-2025,Pen Set,Stationery,Ananya Iyer,South,6,4728.84,3303.36,0,1425.48,0.301443906,,,,,,,,,,,,,,,,,
ORD00430,13-06-2025,Printer,Electronics,Vikram Singh,North,2,1951.66,1602.4,0,349.26,0.178955351,,,,,,,,,,,,,,,,,
ORD00431,08-02-2025,Smartphone,Electronics,Kiran Gupta,North,6,1059.38,1070.4,15,-11.02,-0.010402311,,,,,,,,,,,,,,,,,
ORD00432,09-08-2025,Notebook,Stationery,Rahul Verma,West,10,11574.07,9854.2,15,1719.87,0.14859682,,,,,,,,,,,,,,,,,
ORD00433,29-07-2025,Headphones,Electronics,Kiran Gupta,East,1,156.03,110.25,5,45.78,0.293405114,,,,,,,,,,,,,,,,,
ORD00434,09-10-2025,Desk,Furniture,Meera Krishnan,South,5,1541.09,1225.85,0,315.24,0.204556515,,,,,,,,,,,,,,,,,
ORD00435,05-12-2025,Laptop,Electronics,Sneha Reddy,West,6,100.69,82.68,0,18.01,0.178865826,,,,,,,,,,,,,,,,,
ORD00436,11-02-2025,Office Chair,Furniture,Meera Krishnan,North,2,91.36,70.96,5,20.4,0.223292469,,,,,,,,,,,,,,,,,
ORD00437,06-10-2025,Desk,Furniture,Arjun Rao,South,7,3409.72,3333.68,10,76.04,0.022300951,,,,,,,,,,,,,,,,,
ORD00438,14-08-2025,Notebook,Stationery,Meera Krishnan,East,7,2498.92,2629.97,15,-131.05,-0.052442655,,,,,,,,,,,,,,,,,
ORD00439,08-12-2025,Office Chair,Furniture,Priya Nair,North,5,3783.6,2843,5,940.6,0.248599218,,,,,,,,,,,,,,,,,
ORD00440,01-02-2025,Notebook,Stationery,Arjun Rao,West,9,3600.31,3778.65,20,-178.34,-0.049534623,,,,,,,,,,,,,,,,,
ORD00441,10-02-2025,Backpack,Accessories,Arjun Rao,North,8,5659.02,4615.92,5,1043.1,0.184325201,,,,,,,,,,,,,,,,,
ORD00442,14-11-2025,Backpack,Accessories,Rahul Verma,North,10,9887.2,9014.5,20,872.7,0.088265636,,,,,,,,,,,,,,,,,
ORD00443,09-04-2025,Printer,Electronics,Rahul Verma,North,3,4029.28,2848.71,5,1180.57,0.292997756,,,,,,,,,,,,,,,,,
ORD00444,18-11-2025,Pen Set,Stationery,Rahul Verma,East,2,1984.02,1976.8,15,7.22,0.003639076,,,,,,,,,,,,,,,,,
ORD00445,16-06-2025,Notebook,Stationery,Vikram Singh,West,2,193.7,192.32,20,1.38,0.007124419,,,,,,,,,,,,,,,,,
ORD00446,18-03-2025,Laptop,Electronics,Rahul Verma,North,10,5758.76,5917,15,-158.24,-0.027478138,,,,,,,,,,,,,,,,,
ORD00447,26-06-2025,Smartphone,Electronics,Arjun Rao,East,10,10180.66,7817.5,10,2363.16,0.232122475,,,,,,,,,,,,,,,,,
ORD00448,22-05-2025,Pen Set,Stationery,Arjun Rao,South,8,4369.45,4610.4,15,-240.95,-0.05514424,,,,,,,,,,,,,,,,,
ORD00449,19-06-2025,Water Bottle,Accessories,Ananya Iyer,North,10,6485.59,6840,15,-354.41,-0.054645761,,,,,,,,,,,,,,,,,
ORD00450,05-06-2025,Printer,Electronics,Vikram Singh,East,5,5546.18,4490.3,0,1055.88,0.190379685,,,,,,,,,,,,,,,,,
ORD00451,15-08-2025,Printer,Electronics,Neha Patel,East,2,2132.44,1945.54,5,186.9,0.087646077,,,,,,,,,,,,,,,,,
ORD00452,28-07-2025,Pen Set,Stationery,Meera Krishnan,East,10,7872.62,6491,5,1381.62,0.175496849,,,,,,,,,,,,,,,,,
ORD00453,17-09-2025,Laptop,Electronics,Arjun Rao,South,9,8745.29,7142.22,0,1603.07,0.183306671,,,,,,,,,,,,,,,,,
ORD00454,13-04-2025,Backpack,Accessories,Aarav Sharma,South,10,532.57,386.6,5,145.97,0.274086036,,,,,,,,,,,,,,,,,
ORD00455,21-05-2025,Laptop,Electronics,Neha Patel,West,8,597.46,480.4,10,117.06,0.195929435,,,,,,,,,,,,,,,,,
ORD00456,04-05-2025,Backpack,Accessories,Neha Patel,West,7,6139.63,4473.42,0,1666.21,0.271386061,,,,,,,,,,,,,,,,,
ORD00457,29-06-2025,Water Bottle,Accessories,Neha Patel,South,8,1686.47,1486.48,15,199.99,0.118584973,,,,,,,,,,,,,,,,,
ORD00458,20-10-2025,Desk,Furniture,Ananya Iyer,South,2,556.32,584.44,15,-28.12,-0.050546448,,,,,,,,,,,,,,,,,
ORD00459,16-12-2025,Office Chair,Furniture,Aarav Sharma,West,4,1226.64,1105.56,15,121.08,0.098708668,,,,,,,,,,,,,,,,,
ORD00460,08-11-2025,Headphones,Electronics,Vikram Singh,East,3,2159.42,1815.39,0,344.03,0.159315927,,,,,,,,,,,,,,,,,
ORD00461,27-08-2025,Pen Set,Stationery,Vikram Singh,West,7,6094.98,5971.49,15,123.49,0.020260936,,,,,,,,,,,,,,,,,
ORD00462,01-11-2025,Water Bottle,Accessories,Sneha Reddy,East,2,41.18,34.54,10,6.64,0.161243322,,,,,,,,,,,,,,,,,
ORD00463,24-11-2025,Desk,Furniture,Neha Patel,East,2,1310.6,973.84,10,336.76,0.256951015,,,,,,,,,,,,,,,,,
ORD00464,30-01-2025,Desk,Furniture,Sneha Reddy,West,5,1105.15,982.4,20,122.75,0.111070895,,,,,,,,,,,,,,,,,
ORD00465,13-05-2025,Notebook,Stationery,Arjun Rao,West,3,2767.7,2172.21,15,595.49,0.21515699,,,,,,,,,,,,,,,,,
ORD00466,25-06-2025,Pen Set,Stationery,Ananya Iyer,West,1,670.06,587.19,20,82.87,0.123675492,,,,,,,,,,,,,,,,,
ORD00467,13-10-2025,Notebook,Stationery,Rahul Verma,East,9,3772.29,2764.71,5,1007.58,0.267100355,,,,,,,,,,,,,,,,,
ORD00468,14-10-2025,Smartphone,Electronics,Rahul Verma,East,8,1367.77,1093.28,10,274.49,0.200684326,,,,,,,,,,,,,,,,,
ORD00469,19-06-2025,Smartphone,Electronics,Neha Patel,East,4,1651.47,1446.92,10,204.55,0.12385935,,,,,,,,,,,,,,,,,
ORD00470,21-11-2025,Water Bottle,Accessories,Sneha Reddy,North,5,3021.64,2345.6,0,676.04,0.223732807,,,,,,,,,,,,,,,,,
ORD00471,31-07-2025,Printer,Electronics,Aarav Sharma,South,4,2254.69,2021.88,15,232.81,0.10325588,,,,,,,,,,,,,,,,,
ORD00472,23-08-2025,Headphones,Electronics,Rahul Verma,East,4,1628.45,1396.96,20,231.49,0.142153582,,,,,,,,,,,,,,,,,
ORD00473,30-01-2025,Headphones,Electronics,Aarav Sharma,West,2,1147.12,985.42,5,161.7,0.140961713,,,,,,,,,,,,,,,,,
ORD00474,23-03-2025,Desk,Furniture,Meera Krishnan,North,4,3860.62,3054.32,5,806.3,0.208852464,,,,,,,,,,,,,,,,,
ORD00475,02-09-2025,Headphones,Electronics,Arjun Rao,North,10,4710.72,4393.7,15,317.02,0.067297568,,,,,,,,,,,,,,,,,
ORD00476,14-06-2025,Laptop,Electronics,Kiran Gupta,South,9,2486.6,1866.78,10,619.82,0.249264055,,,,,,,,,,,,,,,,,
ORD00477,26-06-2025,Laptop,Electronics,Vikram Singh,South,1,712.99,630.42,5,82.57,0.115808076,,,,,,,,,,,,,,,,,
ORD00478,24-01-2025,Smartphone,Electronics,Vikram Singh,East,7,3736.46,3558.1,10,178.36,0.047735022,,,,,,,,,,,,,,,,,
ORD00479,18-12-2025,Printer,Electronics,Rahul Verma,East,9,6193.27,5403.69,10,789.58,0.127490001,,,,,,,,,,,,,,,,,
ORD00480,26-07-2025,Printer,Electronics,Aarav Sharma,South,6,6345.73,4515.66,5,1830.07,0.288393928,,,,,,,,,,,,,,,,,
ORD00481,28-03-2025,Office Chair,Furniture,Priya Nair,East,3,877.99,657.24,0,220.75,0.251426554,,,,,,,,,,,,,,,,,
ORD00482,16-11-2025,Laptop,Electronics,Aarav Sharma,North,7,7789.02,6144.46,10,1644.56,0.211138243,,,,,,,,,,,,,,,,,
ORD00483,14-07-2025,Smartphone,Electronics,Priya Nair,East,1,73.15,57.75,0,15.4,0.210526316,,,,,,,,,,,,,,,,,
ORD00484,05-12-2025,Printer,Electronics,Priya Nair,East,3,781.48,640.32,0,141.16,0.180631622,,,,,,,,,,,,,,,,,
ORD00485,23-02-2025,Water Bottle,Accessories,Kiran Gupta,North,10,8567.24,7037.2,15,1530.04,0.178591939,,,,,,,,,,,,,,,,,
ORD00486,13-04-2025,Desk,Furniture,Vikram Singh,South,2,1577.82,1573.82,15,4,0.002535143,,,,,,,,,,,,,,,,,
ORD00487,17-04-2025,Notebook,Stationery,Meera Krishnan,East,7,2792.6,2116.8,0,675.8,0.241996706,,,,,,,,,,,,,,,,,
ORD00488,21-10-2025,Office Chair,Furniture,Meera Krishnan,South,1,33.09,22.62,0,10.47,0.316409791,,,,,,,,,,,,,,,,,
ORD00489,26-11-2025,Smartphone,Electronics,Ananya Iyer,West,9,1109.15,758.7,0,350.45,0.315962674,,,,,,,,,,,,,,,,,
ORD00490,21-01-2025,Desk,Furniture,Vikram Singh,East,5,3346.75,2348.15,0,998.6,0.298379024,,,,,,,,,,,,,,,,,
ORD00491,24-01-2025,Notebook,Stationery,Aarav Sharma,South,7,7473.38,5188.05,0,2285.33,0.305796039,,,,,,,,,,,,,,,,,
ORD00492,18-05-2025,Headphones,Electronics,Priya Nair,East,6,2750.87,2183.7,15,567.17,0.206178409,,,,,,,,,,,,,,,,,
ORD00493,20-05-2025,Notebook,Stationery,Arjun Rao,West,3,464.57,368.07,15,96.5,0.207718966,,,,,,,,,,,,,,,,,
ORD00494,23-03-2025,Pen Set,Stationery,Priya Nair,West,3,545.99,365.79,0,180.2,0.330042675,,,,,,,,,,,,,,,,,
ORD00495,14-07-2025,Water Bottle,Accessories,Neha Patel,North,8,6412.23,6433.92,15,-21.69,-0.003382599,,,,,,,,,,,,,,,,,
ORD00496,14-08-2025,Headphones,Electronics,Aarav Sharma,North,8,10722.93,7369.52,0,3353.41,0.312732621,,,,,,,,,,,,,,,,,
ORD00497,23-10-2025,Desk,Furniture,Sneha Reddy,South,6,150.2,133.44,20,16.76,0.111584554,,,,,,,,,,,,,,,,,
ORD00498,05-12-2025,Notebook,Stationery,Ananya Iyer,West,9,4325.52,4750.83,20,-425.31,-0.09832575,,,,,,,,,,,,,,,,,
ORD00499,10-11-2025,Notebook,Stationery,Aarav Sharma,North,7,1282.23,1100.19,20,182.04,0.141971409,,,,,,,,,,,,,,,,,
ORD00500,08-02-2025,Headphones,Electronics,Meera Krishnan,East,9,9418.09,7653.24,15,1764.85,0.187389375,,,,,,,,,,,,,,,,,
ORD00501,09-10-2025,Office Chair,Furniture,Arjun Rao,West,6,7585.57,5822.64,0,1762.93,0.232405739,,,,,,,,,,,,,,,,,
ORD00502,13-09-2025,Office Chair,Furniture,Meera Krishnan,East,2,950.73,929,20,21.73,0.022856121,,,,,,,,,,,,,,,,,
ORD00503,31-07-2025,Smartphone,Electronics,Aarav Sharma,North,8,6826.17,5982.32,0,843.85,0.123619834,,,,,,,,,,,,,,,,,
ORD00504,15-10-2025,Smartphone,Electronics,Ananya Iyer,West,10,12626.61,9635.4,10,2991.21,0.236897314,,,,,,,,,,,,,,,,,
ORD00505,19-06-2025,Notebook,Stationery,Kiran Gupta,West,6,6777.79,4962.36,5,1815.43,0.267849845,,,,,,,,,,,,,,,,,
ORD00506,01-07-2025,Notebook,Stationery,Vikram Singh,East,8,1028.1,983.04,5,45.06,0.043828421,,,,,,,,,,,,,,,,,
ORD00507,29-07-2025,Smartphone,Electronics,Priya Nair,East,1,882.42,897.91,15,-15.49,-0.017553999,,,,,,,,,,,,,,,,,
ORD00508,08-04-2025,Water Bottle,Accessories,Neha Patel,North,4,789.18,782.68,15,6.5,0.008236397,,,,,,,,,,,,,,,,,
ORD00509,19-08-2025,Pen Set,Stationery,Meera Krishnan,South,1,852.64,927.36,20,-74.72,-0.087633702,,,,,,,,,,,,,,,,,
ORD00510,10-08-2025,Printer,Electronics,Sneha Reddy,West,1,706.97,535.06,0,171.91,0.243164491,,,,,,,,,,,,,,,,,
ORD00511,07-03-2025,Backpack,Accessories,Priya Nair,West,3,2757.2,2084.7,5,672.5,0.243906862,,,,,,,,,,,,,,,,,
ORD00512,03-08-2025,Water Bottle,Accessories,Sneha Reddy,South,10,10270.97,8838.7,20,1432.27,0.139448368,,,,,,,,,,,,,,,,,
ORD00513,10-03-2025,Desk,Furniture,Rahul Verma,West,7,7780.29,6747.72,10,1032.57,0.132716133,,,,,,,,,,,,,,,,,
ORD00514,31-12-2025,Water Bottle,Accessories,Kiran Gupta,South,9,3181.21,2753.28,20,427.93,0.134517998,,,,,,,,,,,,,,,,,
ORD00515,11-12-2025,Office Chair,Furniture,Rahul Verma,South,4,3107.45,2511.72,10,595.73,0.191710245,,,,,,,,,,,,,,,,,
ORD00516,30-06-2025,Backpack,Accessories,Kiran Gupta,West,9,7818.59,6276.33,10,1542.26,0.197255515,,,,,,,,,,,,,,,,,
ORD00517,01-10-2025,Water Bottle,Accessories,Vikram Singh,West,10,10981.72,9432.5,15,1549.22,0.141072619,,,,,,,,,,,,,,,,,
ORD00518,10-12-2025,Laptop,Electronics,Aarav Sharma,South,9,1022.5,1038.69,15,-16.19,-0.015833741,,,,,,,,,,,,,,,,,
ORD00519,01-02-2025,Desk,Furniture,Vikram Singh,South,3,3077.15,2951.1,10,126.05,0.040963229,,,,,,,,,,,,,,,,,
ORD00520,12-12-2025,Backpack,Accessories,Kiran Gupta,South,1,354.09,365.1,15,-11.01,-0.03109379,,,,,,,,,,,,,,,,,
ORD00521,25-01-2025,Backpack,Accessories,Arjun Rao,West,7,2127.58,1716.54,10,411.04,0.193196026,,,,,,,,,,,,,,,,,
ORD00522,09-05-2025,Pen Set,Stationery,Ananya Iyer,West,6,6406.79,5797.02,0,609.77,0.095175587,,,,,,,,,,,,,,,,,
ORD00523,11-04-2025,Office Chair,Furniture,Ananya Iyer,East,6,5074,4545.36,20,528.64,0.104186047,,,,,,,,,,,,,,,,,
ORD00524,30-03-2025,Printer,Electronics,Kiran Gupta,North,3,3466.64,2950.86,0,515.78,0.148783837,,,,,,,,,,,,,,,,,
ORD00525,24-03-2025,Pen Set,Stationery,Sneha Reddy,East,1,418.83,434.22,20,-15.39,-0.036745219,,,,,,,,,,,,,,,,,
ORD00526,15-06-2025,Laptop,Electronics,Sneha Reddy,North,6,3000.32,2830.02,5,170.3,0.056760612,,,,,,,,,,,,,,,,,
ORD00527,07-02-2025,Water Bottle,Accessories,Neha Patel,South,5,2617.16,2478.25,20,138.91,0.053076617,,,,,,,,,,,,,,,,,
ORD00528,06-10-2025,Headphones,Electronics,Kiran Gupta,West,9,649.29,697.41,20,-48.12,-0.074111722,,,,,,,,,,,,,,,,,
ORD00529,19-06-2025,Smartphone,Electronics,Neha Patel,East,6,1782.09,1373.94,5,408.15,0.229028837,,,,,,,,,,,,,,,,,
ORD00530,29-11-2025,Office Chair,Furniture,Aarav Sharma,North,10,6120.33,5351.9,20,768.43,0.125553687,,,,,,,,,,,,,,,,,
ORD00531,05-05-2025,Notebook,Stationery,Aarav Sharma,East,8,2328.56,1983.52,20,345.04,0.148177414,,,,,,,,,,,,,,,,,
ORD00532,13-01-2025,Pen Set,Stationery,Kiran Gupta,East,2,871.6,784.04,20,87.56,0.100458926,,,,,,,,,,,,,,,,,
ORD00533,30-11-2025,Backpack,Accessories,Ananya Iyer,East,9,4947.29,4059.9,0,887.39,0.179368907,,,,,,,,,,,,,,,,,
ORD00534,03-10-2025,Backpack,Accessories,Kiran Gupta,North,2,2683.42,1897.46,5,785.96,0.292894888,,,,,,,,,,,,,,,,,
ORD00535,06-08-2025,Smartphone,Electronics,Priya Nair,South,4,3701.41,2694.52,5,1006.89,0.272028767,,,,,,,,,,,,,,,,,
ORD00536,20-03-2025,Backpack,Accessories,Aarav Sharma,West,7,6365.32,4550.7,0,1814.62,0.285079148,,,,,,,,,,,,,,,,,
ORD00537,09-05-2025,Notebook,Stationery,Kiran Gupta,North,1,113.2,96.65,0,16.55,0.146201413,,,,,,,,,,,,,,,,,
ORD00538,19-11-2025,Water Bottle,Accessories,Arjun Rao,West,4,3891.65,3647.52,15,244.13,0.062731746,,,,,,,,,,,,,,,,,
ORD00539,25-11-2025,Notebook,Stationery,Sneha Reddy,North,1,519.81,395.61,0,124.2,0.238933456,,,,,,,,,,,,,,,,,
ORD00540,15-09-2025,Water Bottle,Accessories,Priya Nair,East,1,874.97,703.87,0,171.1,0.195549562,,,,,,,,,,,,,,,,,
ORD00541,05-12-2025,Desk,Furniture,Aarav Sharma,West,10,1018.26,956.4,15,61.86,0.060750692,,,,,,,,,,,,,,,,,
ORD00542,07-10-2025,Headphones,Electronics,Vikram Singh,South,9,2470.93,2049.03,15,421.9,0.170745428,,,,,,,,,,,,,,,,,
ORD00543,12-10-2025,Desk,Furniture,Rahul Verma,North,6,7594.04,5746.92,0,1847.12,0.243232851,,,,,,,,,,,,,,,,,
ORD00544,13-02-2025,Laptop,Electronics,Vikram Singh,South,1,644.86,576.99,15,67.87,0.105247651,,,,,,,,,,,,,,,,,
ORD00545,05-04-2025,Notebook,Stationery,Ananya Iyer,East,4,1549.54,1674.12,20,-124.58,-0.080398054,,,,,,,,,,,,,,,,,
ORD00546,09-10-2025,Office Chair,Furniture,Meera Krishnan,North,2,436.97,379.08,20,57.89,0.132480491,,,,,,,,,,,,,,,,,
ORD00547,07-09-2025,Desk,Furniture,Neha Patel,East,2,681.97,516.36,5,165.61,0.242840594,,,,,,,,,,,,,,,,,
ORD00548,10-04-2025,Headphones,Electronics,Neha Patel,West,4,393.56,436.16,20,-42.6,-0.108242708,,,,,,,,,,,,,,,,,
ORD00549,20-03-2025,Printer,Electronics,Sneha Reddy,East,6,4612.82,3721.08,10,891.74,0.193317754,,,,,,,,,,,,,,,,,
ORD00550,24-04-2025,Notebook,Stationery,Arjun Rao,East,7,1336.04,1238.65,10,97.39,0.072894524,,,,,,,,,,,,,,,,,
ORD00551,25-08-2025,Notebook,Stationery,Meera Krishnan,East,3,2675.21,2048.34,10,626.87,0.23432553,,,,,,,,,,,,,,,,,
